0,prop1.Tr1331,prop1.Tr2332,prop2.Tr1221,prop2.Tr1331,prop2.Tr2332,prop3.Tr1221,prop3.Tr1331,prop3.Tr2332,prop4.Tr1221,prop4.Tr1331,prop4.Tr2332,prop5.Tr1221,prop5.Tr1331,prop5.Tr2332,prop6.Tr1221,prop6.Tr1331,prop6.Tr2332,prop7.Tr1221,prop7.Tr1331,prop7.Tr2332,Class
0.244604317,0.179856115,0.183453237,0.241007194,0.18705036,0.197841727,0.176258993,0.208633094,0.237410072,0.255395683,0.165467626,0.21942446,0.226618705,0.04676259,0.161870504,0.226618705,0.244604317,0.151079137,0.294964029,0.179856115,0.129496403,Negative
0.227906977,0.265116279,0.181395349,0.297674419,0.195348837,0.186046512,0.162790698,0.302325581,0.2,0.260465116,0.176744186,0.204651163,0.190697674,0.051162791,0.227906977,0.28372093,0.251162791,0.16744186,0.339534884,0.16744186,0.153488372,Negative
0.226771654,0.234645669,0.179527559,0.299212598,0.149606299,0.179527559,0.173228346,0.266141732,0.211023622,0.270866142,0.121259843,0.207874016,0.171653543,0.023622047,0.207874016,0.231496063,0.264566929,0.190551181,0.286614173,0.182677165,0.17480315,Negative
0.187951807,0.245783133,0.269879518,0.315662651,0.161445783,0.163855422,0.253012048,0.262650602,0.180722892,0.303614458,0.139759036,0.185542169,0.171084337,0.01686747,0.137349398,0.214457831,0.209638554,0.224096386,0.298795181,0.253012048,0.134939759,Negative
0.246355685,0.199708455,0.221574344,0.249271137,0.204081633,0.17638484,0.192419825,0.240524781,0.225947522,0.241982507,0.188046647,0.192419825,0.167638484,0.021865889,0.179300292,0.234693878,0.244897959,0.173469388,0.2696793,0.241982507,0.17638484,Negative
0.265957447,0.207446809,0.196808511,0.223404255,0.239361702,0.207446809,0.170212766,0.244680851,0.239361702,0.196808511,0.20212766,0.244680851,0.239361702,0.026595745,0.138297872,0.324468085,0.20212766,0.14893617,0.313829787,0.143617021,0.159574468,Negative
0.260536398,0.130268199,0.204980843,0.327586207,0.155172414,0.12835249,0.19348659,0.162835249,0.262452107,0.304597701,0.120689655,0.162835249,0.114942529,0.011494253,0.103448276,0.122605364,0.312260536,0.201149425,0.155172414,0.227969349,0.235632184,Negative
0.2,0.176923077,0.226923077,0.288461538,0.138461538,0.203846154,0.196153846,0.230769231,0.2,0.288461538,0.115384615,0.226923077,0.15,0.026923077,0.157692308,0.230769231,0.2,0.207692308,0.234615385,0.238461538,0.142307692,Negative
0.338860104,0.138860104,0.166839378,0.367875648,0.124352332,0.123316062,0.148186528,0.178238342,0.320207254,0.343005181,0.105699482,0.141968912,0.103626943,0.01865285,0.156476684,0.186528497,0.231088083,0.118134715,0.29119171,0.197927461,0.186528497,Negative
0.212643678,0.25862069,0.212643678,0.350574713,0.120689655,0.120689655,0.212643678,0.281609195,0.189655172,0.316091954,0.097701149,0.143678161,0.172413793,0.011494253,0.195402299,0.275862069,0.189655172,0.132183908,0.350574713,0.264367816,0.120689655,Negative
0.177570093,0.177570093,0.261682243,0.303738318,0.163551402,0.196261682,0.275700935,0.210280374,0.135514019,0.303738318,0.154205607,0.205607477,0.135514019,0.03271028,0.154205607,0.289719626,0.154205607,0.200934579,0.219626168,0.23364486,0.135514019,Negative
0.251607717,0.193729904,0.194533762,0.295819936,0.213022508,0.120578778,0.207395498,0.22266881,0.221061093,0.308681672,0.154340836,0.17926045,0.149517685,0.041800643,0.183279743,0.201768489,0.234726688,0.225884244,0.289389068,0.226688103,0.155948553,Positive
0.270042194,0.202531646,0.189873418,0.282700422,0.202531646,0.198312236,0.189873418,0.219409283,0.270042194,0.265822785,0.156118143,0.244725738,0.223628692,0.037974684,0.147679325,0.227848101,0.248945148,0.084388186,0.29535865,0.185654008,0.17721519,Negative
0.184508268,0.079199304,0.330722367,0.382941688,0.133159269,0.067885117,0.347258486,0.093994778,0.173194082,0.395996519,0.118363795,0.082680592,0.057441253,0.005221932,0.11227154,0.179286336,0.110530896,0.259355962,0.120104439,0.391644909,0.143603133,Positive
0.328947368,0.105263158,0.171052632,0.263157895,0.236842105,0.171052632,0.177631579,0.125,0.322368421,0.276315789,0.210526316,0.197368421,0.276315789,0.013157895,0.131578947,0.217105263,0.276315789,0.144736842,0.223684211,0.177631579,0.210526316,Negative
0.274011299,0.081920904,0.251412429,0.307909605,0.217514124,0.11299435,0.254237288,0.101694915,0.276836158,0.259887006,0.152542373,0.177966102,0.141242938,0.011299435,0.073446328,0.132768362,0.412429379,0.152542373,0.15819209,0.274011299,0.197740113,Negative
0.165966387,0.073529412,0.350840336,0.413865546,0.090336134,0.025210084,0.348739496,0.075630252,0.172268908,0.457983193,0.075630252,0.039915966,0.071428571,0.008403361,0.071428571,0.159663866,0.273109244,0.298319328,0.130252101,0.367647059,0.109243697,Positive
0.263157895,0.157894737,0.160902256,0.261654135,0.168421053,0.177443609,0.15037594,0.222556391,0.216541353,0.258646617,0.135338346,0.210526316,0.114285714,0.021052632,0.135338346,0.153383459,0.260150376,0.172932331,0.209022556,0.195488722,0.212030075,Negative
0.201171875,0.25390625,0.189453125,0.2890625,0.1328125,0.212890625,0.18359375,0.291015625,0.1875,0.271484375,0.126953125,0.21875,0.16796875,0.0234375,0.18359375,0.2421875,0.234375,0.140625,0.294921875,0.197265625,0.16015625,Negative
0.208913649,0.208913649,0.222841226,0.278551532,0.136490251,0.200557103,0.206128134,0.253481894,0.186629526,0.270194986,0.122562674,0.21448468,0.161559889,0.027855153,0.133704735,0.242339833,0.225626741,0.192200557,0.26183844,0.208913649,0.155988858,Negative
0.18627451,0.078431373,0.238970588,0.296568627,0.140931373,0.071078431,0.235294118,0.087009804,0.18504902,0.333333333,0.109068627,0.102941176,0.129901961,0.012254902,0.075980392,0.100490196,0.319852941,0.192401961,0.117647059,0.321078431,0.147058824,Negative
0.206185567,0.154639175,0.286082474,0.309278351,0.159793814,0.180412371,0.270618557,0.201030928,0.18814433,0.317010309,0.141752577,0.198453608,0.164948454,0.020618557,0.128865979,0.268041237,0.180412371,0.201030928,0.221649485,0.216494845,0.139175258,Negative
0.183127572,0.098765432,0.24691358,0.302469136,0.150205761,0.060699588,0.291152263,0.116255144,0.161522634,0.319958848,0.128600823,0.082304527,0.066872428,0.007201646,0.163580247,0.192386831,0.132716049,0.266460905,0.130658436,0.380658436,0.151234568,Positive
0.15625,0.36875,0.18125,0.24375,0.11875,0.2875,0.16875,0.41875,0.11875,0.2,0.1125,0.29375,0.2375,0.025,0.2,0.28125,0.225,0.2,0.36875,0.175,0.15625,Negative
0.211169284,0.094240838,0.211169284,0.293193717,0.151832461,0.076788831,0.205933682,0.113438045,0.19895288,0.321116928,0.120418848,0.108202443,0.139616056,0.010471204,0.09947644,0.115183246,0.357766143,0.146596859,0.144851658,0.284467714,0.160558464,Negative
0.196808511,0.132978723,0.329787234,0.234042553,0.234042553,0.212765957,0.319148936,0.196808511,0.14893617,0.239361702,0.218085106,0.228723404,0.117021277,0.010638298,0.117021277,0.239361702,0.207446809,0.186170213,0.138297872,0.276595745,0.191489362,Negative
0.293286219,0.086572438,0.215547703,0.303886926,0.169611307,0.062720848,0.22614841,0.102473498,0.293286219,0.367491166,0.127208481,0.105123675,0.092756184,0.006183746,0.131625442,0.106890459,0.166077739,0.261484099,0.155477032,0.267667845,0.224381625,Positive
0.25,0.140410959,0.178082192,0.239726027,0.214041096,0.119863014,0.188356164,0.195205479,0.253424658,0.273972603,0.160958904,0.172945205,0.128424658,0.008561644,0.142123288,0.186643836,0.26369863,0.188356164,0.200342466,0.246575342,0.190068493,Negative
0.238095238,0.224489796,0.176870748,0.265306122,0.129251701,0.18707483,0.149659864,0.265306122,0.210884354,0.278911565,0.115646259,0.200680272,0.132653061,0.010204082,0.153061224,0.217687075,0.207482993,0.200680272,0.265306122,0.200680272,0.197278912,Negative
0.235521236,0.213642214,0.225225225,0.298584299,0.19047619,0.189189189,0.221364221,0.258687259,0.193050193,0.279279279,0.153153153,0.226512227,0.177606178,0.028314028,0.221364221,0.274131274,0.232947233,0.163449163,0.268983269,0.202059202,0.18018018,Negative
0.230347349,0.191042048,0.15904936,0.256855576,0.147166362,0.179159049,0.150822669,0.204753199,0.225776965,0.26142596,0.131627057,0.194698355,0.173674589,0.02559415,0.10511883,0.15630713,0.262340037,0.136197441,0.244972578,0.180987203,0.176416819,Negative
0.238095238,0.111111111,0.277777778,0.349206349,0.19047619,0.126984127,0.277777778,0.134920635,0.23015873,0.325396825,0.182539683,0.134920635,0.142857143,0.015873016,0.158730159,0.198412698,0.238095238,0.206349206,0.253968254,0.222222222,0.095238095,Negative
0.275142315,0.176470588,0.165085389,0.316888046,0.138519924,0.166982922,0.166982922,0.208728653,0.250474383,0.303605313,0.125237192,0.180265655,0.144212524,0.011385199,0.136622391,0.132827324,0.25426945,0.220113852,0.231499051,0.168880455,0.220113852,Negative
0.342042755,0.137767221,0.104513064,0.118764846,0.346793349,0.054631829,0.168646081,0.235154394,0.258907363,0.225653207,0.239904988,0.16152019,0.16152019,0.014251781,0.299287411,0.128266033,0.182897862,0.339667458,0.22327791,0.182897862,0.256532067,Positive
0.216606498,0.252707581,0.151624549,0.241877256,0.155234657,0.270758123,0.119133574,0.292418773,0.184115523,0.231046931,0.129963899,0.296028881,0.227436823,0.046931408,0.205776173,0.267148014,0.23465704,0.126353791,0.306859206,0.137184116,0.162454874,Negative
0.225978648,0.28113879,0.201067616,0.302491103,0.181494662,0.18683274,0.181494662,0.318505338,0.202846975,0.274021352,0.153024911,0.215302491,0.199288256,0.024911032,0.209964413,0.28113879,0.238434164,0.199288256,0.338078292,0.192170819,0.169039146,Negative
0.308724832,0.203579418,0.15212528,0.331096197,0.129753915,0.165548098,0.136465324,0.237136465,0.270693512,0.326621924,0.111856823,0.18344519,0.161073826,0.03803132,0.261744966,0.1901566,0.302013423,0.149888143,0.29753915,0.14541387,0.214765101,Negative
0.297067901,0.088734568,0.1875,0.301697531,0.148919753,0.057098765,0.199845679,0.105709877,0.295524691,0.372685185,0.113425926,0.092592593,0.080246914,0.00617284,0.125,0.096450617,0.141975309,0.24537037,0.179012346,0.243055556,0.206790123,Positive
0.214285714,0.114285714,0.285714286,0.264285714,0.178571429,0.178571429,0.25,0.221428571,0.164285714,0.264285714,0.15,0.207142857,0.157142857,0.028571429,0.142857143,0.307142857,0.178571429,0.15,0.178571429,0.307142857,0.15,Negative
0.260744986,0.283667622,0.110315186,0.14756447,0.343839542,0.20487106,0.118911175,0.421203438,0.157593123,0.200573066,0.246418338,0.302292264,0.151862464,0.048710602,0.303724928,0.197707736,0.202005731,0.35243553,0.316618911,0.124641834,0.227793696,Positive
0.265734266,0.216783217,0.216783217,0.300699301,0.216783217,0.157342657,0.223776224,0.244755245,0.251748252,0.27972028,0.181818182,0.192307692,0.199300699,0.031468531,0.241258741,0.244755245,0.248251748,0.192307692,0.311188811,0.20979021,0.171328671,Negative
0.243323442,0.118694362,0.247279921,0.322453017,0.174085064,0.091988131,0.246290801,0.151335312,0.238377844,0.34223541,0.150346192,0.115727003,0.115727003,0.004945598,0.133531157,0.204747774,0.194856578,0.238377844,0.169139466,0.28090999,0.192878338,Positive
0.249249249,0.141141141,0.237237237,0.267267267,0.159159159,0.15015015,0.207207207,0.183183183,0.225225225,0.294294294,0.138138138,0.171171171,0.144144144,0.036036036,0.186186186,0.252252252,0.216216216,0.138138138,0.258258258,0.267267267,0.132132132,Negative
0.2625,0.166071429,0.255357143,0.303571429,0.189285714,0.167857143,0.232142857,0.207142857,0.242857143,0.303571429,0.182142857,0.175,0.146428571,0.021428571,0.185714286,0.230357143,0.225,0.189285714,0.260714286,0.241071429,0.167857143,Negative
0.237851662,0.2114237,0.178175618,0.255754476,0.181585678,0.21312873,0.152600171,0.248934356,0.219096334,0.257459506,0.15771526,0.236999147,0.208866155,0.034953112,0.180733163,0.222506394,0.274509804,0.142369991,0.262574595,0.187553282,0.186700767,Negative
0.284057971,0.234782609,0.168115942,0.327536232,0.113043478,0.205797101,0.153623188,0.301449275,0.211594203,0.292753623,0.095652174,0.223188406,0.194202899,0.023188406,0.197101449,0.263768116,0.269565217,0.15942029,0.272463768,0.168115942,0.246376812,Negative
0.255221932,0.131853786,0.166449086,0.272845953,0.162532637,0.127937337,0.168407311,0.141644909,0.249347258,0.289164491,0.135770235,0.154699739,0.140339426,0.041122715,0.139686684,0.144255875,0.279373368,0.129895561,0.244125326,0.19843342,0.142950392,Negative
0.360493827,0.081481481,0.039506173,0.182716049,0.091358025,0.079012346,0.044444444,0.091358025,0.350617284,0.185185185,0.088888889,0.081481481,0.12345679,0.02962963,0.318518519,0.088888889,0.219753086,0.059259259,0.135802469,0.096296296,0.30617284,Negative
0.226824458,0.187376726,0.240631164,0.24260355,0.213017751,0.203155819,0.230769231,0.240631164,0.185404339,0.222879684,0.17357002,0.24260355,0.134122288,0.019723866,0.193293886,0.197238659,0.246548323,0.205128205,0.238658777,0.25443787,0.175542406,Negative
0.202272727,0.195454545,0.152272727,0.270454545,0.170454545,0.170454545,0.147727273,0.231818182,0.165909091,0.284090909,0.143181818,0.197727273,0.140909091,0.047727273,0.229545455,0.179545455,0.297727273,0.156818182,0.234090909,0.152272727,0.163636364,Negative
0.248700173,0.080589255,0.245233969,0.325823224,0.145580589,0.090987868,0.264298094,0.106585789,0.233102253,0.344887348,0.131715771,0.104852686,0.059792028,0.012998267,0.153379549,0.201906412,0.152512998,0.228769497,0.118717504,0.308492201,0.210571924,Positive
0.248007968,0.225099602,0.176294821,0.274900398,0.1812749,0.206175299,0.166334661,0.266932271,0.214143426,0.251992032,0.158366534,0.229083665,0.208167331,0.040836653,0.208167331,0.208167331,0.256972112,0.164342629,0.291832669,0.168326693,0.1812749,Positive
0.272349272,0.091476091,0.194386694,0.288981289,0.211018711,0.081081081,0.212058212,0.115384615,0.269230769,0.311850312,0.165280665,0.126819127,0.125779626,0.017671518,0.109147609,0.154885655,0.337837838,0.215176715,0.17047817,0.281704782,0.193347193,Negative
0.234140715,0.215686275,0.209919262,0.314878893,0.167243368,0.183391003,0.199538639,0.256055363,0.204152249,0.303344867,0.146482122,0.204152249,0.173010381,0.041522491,0.226066897,0.196078431,0.249134948,0.16378316,0.277970012,0.206459054,0.171856978,Negative
0.208333333,0.162037037,0.282407407,0.300925926,0.189814815,0.152777778,0.284722222,0.201388889,0.1875,0.287037037,0.162037037,0.180555556,0.081018519,0.002314815,0.099537037,0.199074074,0.243055556,0.243055556,0.231481481,0.275462963,0.138888889,Negative
0.226890756,0.176470588,0.218487395,0.327731092,0.18487395,0.176470588,0.176470588,0.25210084,0.201680672,0.260504202,0.134453782,0.226890756,0.142857143,0.008403361,0.12605042,0.277310924,0.25210084,0.12605042,0.25210084,0.210084034,0.151260504,Positive
0.248322148,0.100671141,0.167785235,0.255033557,0.241610738,0.127516779,0.161073826,0.134228188,0.268456376,0.261744966,0.22147651,0.147651007,0.154362416,0.020134228,0.194630872,0.134228188,0.369127517,0.154362416,0.147651007,0.181208054,0.201342282,Negative
0.245575221,0.181415929,0.192477876,0.287610619,0.168141593,0.183628319,0.190265487,0.21460177,0.216814159,0.265486726,0.14159292,0.210176991,0.103982301,0.019911504,0.148230088,0.185840708,0.318584071,0.154867257,0.245575221,0.161504425,0.181415929,Negative
0.270893372,0.213256484,0.219020173,0.268011527,0.175792507,0.115273775,0.198847262,0.244956772,0.250720461,0.291066282,0.141210375,0.149855908,0.198847262,0.014409222,0.221902017,0.224783862,0.23054755,0.178674352,0.282420749,0.204610951,0.201729107,Negative
0.227848101,0.075949367,0.214039125,0.359033372,0.062140391,0.042577675,0.209436133,0.087456847,0.220943613,0.406214039,0.060989643,0.043728423,0.027617952,0,0.124280783,0.120828539,0.254315305,0.210586881,0.174913694,0.295742232,0.128883774,Positive
0.19555121,0.263994133,0.216084087,0.260327548,0.160107553,0.22023955,0.190173552,0.305059888,0.171596187,0.256660963,0.142263505,0.238083598,0.17819604,0.031043755,0.198240039,0.268882914,0.219017355,0.161329748,0.302615497,0.200928868,0.156929846,Negative
0.184782609,0.119565217,0.326086957,0.25,0.173913043,0.119565217,0.27173913,0.173913043,0.152173913,0.304347826,0.163043478,0.130434783,0.108695652,0.02173913,0.173913043,0.206521739,0.217391304,0.184782609,0.239130435,0.358695652,0.065217391,Negative
0.233819678,0.054994388,0.227459783,0.296296296,0.121960344,0.089038533,0.245791246,0.091657314,0.203142536,0.304152637,0.11335578,0.097643098,0.048634493,0.019453797,0.129442574,0.177328844,0.132809577,0.211372989,0.071455294,0.358024691,0.217358773,Positive
0.197674419,0.104651163,0.38372093,0.360465116,0.174418605,0.127906977,0.38372093,0.151162791,0.151162791,0.38372093,0.151162791,0.151162791,0.093023256,0,0.093023256,0.220930233,0.162790698,0.279069767,0.151162791,0.302325581,0.151162791,Positive
0.22972973,0.25,0.175675676,0.304054054,0.195945946,0.162162162,0.189189189,0.290540541,0.202702703,0.310810811,0.175675676,0.182432432,0.168918919,0.033783784,0.22972973,0.243243243,0.202702703,0.243243243,0.304054054,0.182432432,0.175675676,Negative
0.254385965,0.219298246,0.210526316,0.251461988,0.198830409,0.204678363,0.18128655,0.263157895,0.239766082,0.260233918,0.19005848,0.213450292,0.192982456,0.029239766,0.228070175,0.257309942,0.213450292,0.166666667,0.298245614,0.192982456,0.175438596,Negative
0.255411255,0.233766234,0.16017316,0.238095238,0.151515152,0.238095238,0.12987013,0.272727273,0.225108225,0.233766234,0.12987013,0.25974026,0.194805195,0.025974026,0.19047619,0.251082251,0.242424242,0.155844156,0.272727273,0.212121212,0.216450216,Negative
0.206451613,0.251612903,0.223655914,0.270967742,0.165591398,0.189247312,0.206451613,0.294623656,0.180645161,0.277419355,0.129032258,0.225806452,0.161290323,0.019354839,0.223655914,0.247311828,0.215053763,0.182795699,0.303225806,0.187096774,0.15483871,Negative
0.25,0.09375,0.1875,0.21875,0.1875,0.203125,0.203125,0.140625,0.203125,0.234375,0.171875,0.21875,0.265625,0.046875,0.046875,0.3125,0.1875,0.15625,0.1875,0.140625,0.15625,Negative
0.185185185,0.080246914,0.265432099,0.330246914,0.114197531,0.074074074,0.268518519,0.089506173,0.175925926,0.348765432,0.101851852,0.086419753,0.064814815,0.00308642,0.101851852,0.185185185,0.138888889,0.25,0.117283951,0.330246914,0.148148148,Negative
0.206590621,0.263624842,0.168567807,0.278833967,0.162230672,0.195183777,0.150823828,0.291508238,0.191381496,0.262357414,0.112801014,0.244613435,0.205323194,0.068441065,0.230671736,0.228136882,0.248415716,0.125475285,0.325728771,0.159695817,0.144486692,Positive
0.231707317,0.215447154,0.24796748,0.296747967,0.166666667,0.170731707,0.239837398,0.231707317,0.231707317,0.296747967,0.142276423,0.195121951,0.182926829,0.012195122,0.191056911,0.280487805,0.195121951,0.170731707,0.304878049,0.211382114,0.142276423,Negative
0.209638554,0.187951807,0.277108434,0.272289157,0.204819277,0.16626506,0.25060241,0.23373494,0.187951807,0.272289157,0.175903614,0.195180723,0.161445783,0.019277108,0.159036145,0.212048193,0.265060241,0.18313253,0.262650602,0.23373494,0.134939759,Positive
0.24929972,0.19047619,0.221288515,0.257703081,0.229691877,0.176470588,0.210084034,0.235294118,0.221288515,0.291316527,0.173669468,0.232492997,0.168067227,0.022408964,0.201680672,0.25210084,0.24929972,0.179271709,0.302521008,0.201680672,0.137254902,Negative
0.21559633,0.165137615,0.224770642,0.305045872,0.181192661,0.110091743,0.222477064,0.185779817,0.213302752,0.318807339,0.153669725,0.137614679,0.107798165,0.025229358,0.130733945,0.162844037,0.30733945,0.151376147,0.213302752,0.23853211,0.167431193,Negative
0.284518828,0.192468619,0.188284519,0.284518828,0.188284519,0.142259414,0.19665272,0.217573222,0.267782427,0.29707113,0.175732218,0.154811715,0.242677824,0.025104603,0.20083682,0.305439331,0.19665272,0.112970711,0.326359833,0.19665272,0.150627615,Negative
0.225225225,0.192192192,0.243243243,0.27027027,0.198198198,0.171171171,0.255255255,0.24024024,0.189189189,0.246246246,0.168168168,0.201201201,0.201201201,0.021021021,0.147147147,0.24024024,0.21021021,0.216216216,0.267267267,0.219219219,0.15015015,Negative
0.253138075,0.093096234,0.255230126,0.369769874,0.154288703,0.078451883,0.286610879,0.106694561,0.2541841,0.359309623,0.143828452,0.088912134,0.066945607,0.015690377,0.173640167,0.172594142,0.154288703,0.269351464,0.125,0.313807531,0.22123431,Positive
0.217504333,0.168110919,0.283362218,0.304159445,0.18457539,0.154246101,0.268630849,0.203639515,0.197573657,0.306759099,0.159445407,0.179376083,0.084055459,0.006065858,0.151646447,0.19237435,0.202772964,0.265164645,0.219237435,0.279896014,0.166377816,Negative
0.218344156,0.166396104,0.209415584,0.291396104,0.181818182,0.150162338,0.214285714,0.19237013,0.219967532,0.301136364,0.150974026,0.181006494,0.140422078,0.023538961,0.142045455,0.204545455,0.286525974,0.152597403,0.241071429,0.249188312,0.143668831,Negative
0.189982729,0.208981002,0.224525043,0.252158895,0.183074266,0.148531952,0.212435233,0.252158895,0.174438687,0.260794473,0.15716753,0.174438687,0.146804836,0.010362694,0.1208981,0.210708117,0.252158895,0.186528497,0.221070812,0.245250432,0.177892919,Negative
0.238031915,0.207446809,0.240691489,0.261968085,0.215425532,0.185505319,0.237367021,0.254654255,0.210771277,0.260638298,0.184840426,0.216090426,0.180851064,0.01462766,0.180851064,0.273271277,0.206781915,0.181515957,0.282579787,0.232712766,0.162898936,Negative
0.192546584,0.279503106,0.223602484,0.291925466,0.149068323,0.192546584,0.198757764,0.341614907,0.142857143,0.267080745,0.149068323,0.192546584,0.118012422,0.031055901,0.267080745,0.254658385,0.229813665,0.173913043,0.347826087,0.192546584,0.124223602,Negative
0.225672878,0.077984817,0.241545894,0.319530711,0.135955832,0.084886128,0.261559696,0.106970324,0.206349206,0.328502415,0.121463078,0.099378882,0.065562457,0.014492754,0.123533471,0.170462388,0.142167012,0.24568668,0.106280193,0.35610766,0.197377502,Positive
0.262057878,0.136655949,0.15755627,0.290996785,0.11414791,0.155948553,0.151125402,0.167202572,0.237942122,0.236334405,0.091639871,0.178456592,0.107717042,0.014469453,0.075562701,0.139871383,0.289389068,0.163987138,0.15755627,0.205787781,0.241157556,Positive
0.25952381,0.228571429,0.16547619,0.292857143,0.147619048,0.197619048,0.153571429,0.269047619,0.232142857,0.269047619,0.123809524,0.221428571,0.138095238,0.011904762,0.166666667,0.167857143,0.26547619,0.179761905,0.279761905,0.158333333,0.208333333,Negative
0.197429306,0.083804627,0.310539846,0.375321337,0.149100257,0.057069409,0.348586118,0.103341902,0.183033419,0.372236504,0.137789203,0.068380463,0.077120823,0.001028278,0.118251928,0.225706941,0.11311054,0.245244216,0.13933162,0.403598972,0.141902314,Positive
0.263333333,0.163333333,0.21,0.286666667,0.166666667,0.14,0.186666667,0.186666667,0.26,0.296666667,0.143333333,0.163333333,0.136666667,0.023333333,0.21,0.226666667,0.21,0.19,0.286666667,0.196666667,0.14,Negative
0.281767956,0.162983425,0.20441989,0.284530387,0.20718232,0.174033149,0.179558011,0.220994475,0.251381215,0.267955801,0.174033149,0.20718232,0.20441989,0.03038674,0.23480663,0.240331492,0.328729282,0.085635359,0.245856354,0.229281768,0.198895028,Negative
0.233108108,0.165540541,0.202702703,0.263513514,0.14527027,0.155405405,0.195945946,0.179054054,0.226351351,0.327702703,0.114864865,0.185810811,0.165540541,0.043918919,0.179054054,0.206081081,0.266891892,0.185810811,0.236486486,0.226351351,0.162162162,Negative
0.246153846,0.184615385,0.246153846,0.303846154,0.219230769,0.115384615,0.230769231,0.2,0.230769231,0.296153846,0.219230769,0.115384615,0.165384615,0.042307692,0.203846154,0.207692308,0.242307692,0.196153846,0.315384615,0.196153846,0.115384615,Positive
0.230769231,0.355555556,0.082905983,0.114529915,0.37008547,0.230769231,0.082051282,0.486324786,0.117094017,0.095726496,0.268376068,0.332478632,0.158119658,0.082905983,0.351282051,0.257264957,0.158974359,0.317094017,0.367521368,0.090598291,0.218803419,Positive
0.159450898,0.087645195,0.306230201,0.346356917,0.111932418,0.076029567,0.31467793,0.109820486,0.147835269,0.372756072,0.089757128,0.098204857,0.040126716,0.004223865,0.128827878,0.159450898,0.128827878,0.325237592,0.111932418,0.337909187,0.135163675,Positive
0.238235294,0.238235294,0.079411765,0.294117647,0.094117647,0.170588235,0.079411765,0.238235294,0.244117647,0.311764706,0.094117647,0.170588235,0.164705882,0.041176471,0.282352941,0.197058824,0.241176471,0.123529412,0.308823529,0.111764706,0.167647059,Negative
0.186046512,0.139534884,0.279069767,0.337209302,0.174418605,0.127906977,0.290697674,0.174418605,0.174418605,0.360465116,0.127906977,0.174418605,0.093023256,0,0.093023256,0.151162791,0.139534884,0.255813953,0.197674419,0.255813953,0.127906977,Positive
0.222844345,0.227323628,0.210526316,0.305711086,0.143337066,0.187010078,0.184770437,0.262038074,0.201567749,0.298992161,0.125419933,0.204927212,0.141097424,0.024636058,0.212765957,0.211646137,0.262038074,0.195968645,0.262038074,0.193729003,0.188129899,Negative
0.272380952,0.192380952,0.19047619,0.264761905,0.167619048,0.158095238,0.186666667,0.215238095,0.253333333,0.287619048,0.140952381,0.184761905,0.173333333,0.020952381,0.211428571,0.2,0.308571429,0.16952381,0.27047619,0.207619048,0.194285714,Negative
0.204347826,0.126086957,0.280434783,0.319565217,0.186956522,0.119565217,0.3,0.154347826,0.184782609,0.341304348,0.147826087,0.158695652,0.104347826,0.004347826,0.082608696,0.189130435,0.260869565,0.213043478,0.158695652,0.284782609,0.17173913,Negative
0.226666667,0.093333333,0.24,0.24,0.2,0.026666667,0.226666667,0.106666667,0.266666667,0.226666667,0.16,0.066666667,0.026666667,0,0.266666667,0.213333333,0.293333333,0.186666667,0.213333333,0.306666667,0.106666667,Negative
